lux,waktu,esi,status,jarak
260.9,34.0,0.59,MULAI LELAH,Sedang (30–70 cm)
259.3,34.0,0.59,MULAI LELAH,Sedang (30–70 cm)
256.9,34.0,0.58,MULAI LELAH,Sedang (30–70 cm)
253.4,34.0,0.57,MULAI LELAH,Sedang (30–70 cm)
248.6,34.0,0.56,MULAI LELAH,Sedang (30–70 cm)
243.7,34.0,0.55,MULAI LELAH,Sedang (30–70 cm)
239.1,34.0,0.54,MULAI LELAH,Sedang (30–70 cm)
234.3,34.0,0.53,MULAI LELAH,Sedang (30–70 cm)
229.0,34.0,0.52,MULAI LELAH,Sedang (30–70 cm)
223.6,34.0,0.51,MULAI LELAH,Sedang (30–70 cm)
218.6,35.0,0.51,MULAI LELAH,Sedang (30–70 cm)
213.6,35.0,0.5,NYAMAN,Sedang (30–70 cm)
208.2,35.0,0.49,NYAMAN,Sedang (30–70 cm)
202.2,35.0,0.47,NYAMAN,Sedang (30–70 cm)
196.7,35.0,0.46,NYAMAN,Jauh (>70 cm)
190.6,35.0,0.44,NYAMAN,Jauh (>70 cm)
184.4,35.0,0.43,NYAMAN,Jauh (>70 cm)
178.8,35.0,0.42,NYAMAN,Jauh (>70 cm)
173.8,35.0,0.41,NYAMAN,Jauh (>70 cm)
169.6,35.0,0.4,NYAMAN,Jauh (>70 cm)
165.8,35.0,0.39,NYAMAN,Jauh (>70 cm)
162.3,35.0,0.38,NYAMAN,Jauh (>70 cm)
158.7,35.0,0.37,NYAMAN,Jauh (>70 cm)
155.5,36.0,0.37,NYAMAN,Jauh (>70 cm)
153.0,36.0,0.37,NYAMAN,Jauh (>70 cm)
150.8,36.0,0.36,NYAMAN,Jauh (>70 cm)
148.8,36.0,0.36,NYAMAN,Jauh (>70 cm)
147.0,36.0,0.35,NYAMAN,Jauh (>70 cm)
145.3,36.0,0.35,NYAMAN,Jauh (>70 cm)
143.9,36.0,0.35,NYAMAN,Jauh (>70 cm)
143.3,36.0,0.34,NYAMAN,Jauh (>70 cm)
142.8,36.0,0.34,NYAMAN,Jauh (>70 cm)
142.9,36.0,0.34,NYAMAN,Jauh (>70 cm)
143.3,36.0,0.34,NYAMAN,Jauh (>70 cm)
143.7,36.0,0.34,NYAMAN,Jauh (>70 cm)
144.6,36.0,0.35,NYAMAN,Jauh (>70 cm)
145.9,37.0,0.36,NYAMAN,Jauh (>70 cm)
147.2,37.0,0.36,NYAMAN,Jauh (>70 cm)
149.6,37.0,0.37,NYAMAN,Jauh (>70 cm)
152.6,37.0,0.38,NYAMAN,Jauh (>70 cm)
155.4,37.0,0.38,NYAMAN,Jauh (>70 cm)
158.6,37.0,0.39,NYAMAN,Jauh (>70 cm)
161.9,37.0,0.4,NYAMAN,Jauh (>70 cm)
164.8,37.0,0.41,NYAMAN,Jauh (>70 cm)
168.3,37.0,0.42,NYAMAN,Jauh (>70 cm)
172.2,37.0,0.42,NYAMAN,Jauh (>70 cm)
175.8,37.0,0.43,NYAMAN,Jauh (>70 cm)
179.2,37.0,0.44,NYAMAN,Jauh (>70 cm)
182.2,37.0,0.45,NYAMAN,Jauh (>70 cm)
185.0,38.0,0.47,NYAMAN,Jauh (>70 cm)
188.4,38.0,0.48,NYAMAN,Jauh (>70 cm)
191.7,38.0,0.49,NYAMAN,Jauh (>70 cm)
195.5,38.0,0.5,NYAMAN,Jauh (>70 cm)
200.2,38.0,0.51,MULAI LELAH,Sedang (30–70 cm)
205.4,38.0,0.52,MULAI LELAH,Sedang (30–70 cm)
210.2,38.0,0.53,MULAI LELAH,Sedang (30–70 cm)
215.8,38.0,0.55,MULAI LELAH,Sedang (30–70 cm)
221.6,38.0,0.56,MULAI LELAH,Sedang (30–70 cm)
227.3,38.0,0.58,MULAI LELAH,Sedang (30–70 cm)
232.5,38.0,0.59,MULAI LELAH,Sedang (30–70 cm)
237.9,38.0,0.6,MULAI LELAH,Sedang (30–70 cm)
243.5,39.0,0.63,MULAI LELAH,Sedang (30–70 cm)
249.0,39.0,0.65,MULAI LELAH,Sedang (30–70 cm)
254.2,39.0,0.66,MULAI LELAH,Sedang (30–70 cm)
259.2,39.0,0.67,MULAI LELAH,Sedang (30–70 cm)
264.1,39.0,0.69,MULAI LELAH,Sedang (30–70 cm)
268.8,39.0,0.7,MULAI LELAH,Sedang (30–70 cm)
273.3,39.0,0.71,MULAI LELAH,Sedang (30–70 cm)
277.5,39.0,0.72,MULAI LELAH,Sedang (30–70 cm)
282.5,39.0,0.73,MULAI LELAH,Sedang (30–70 cm)
287.6,39.0,0.75,MULAI LELAH,Sedang (30–70 cm)
292.6,39.0,0.76,MULAI LELAH,Sedang (30–70 cm)
297.5,39.0,0.77,MULAI LELAH,Sedang (30–70 cm)
302.7,40.0,0.81,MULAI LELAH,Sedang (30–70 cm)
307.9,40.0,0.82,MULAI LELAH,Sedang (30–70 cm)
313.4,40.0,0.84,MULAI LELAH,Sedang (30–70 cm)
319.2,40.0,0.85,MULAI LELAH,Sedang (30–70 cm)
325.5,40.0,0.87,MULAI LELAH,Sedang (30–70 cm)
331.1,40.0,0.88,MULAI LELAH,Sedang (30–70 cm)
335.8,40.0,0.9,MULAI LELAH,Sedang (30–70 cm)
337.4,40.0,0.9,MULAI LELAH,Sedang (30–70 cm)
338.0,40.0,0.9,MULAI LELAH,Sedang (30–70 cm)
338.9,40.0,0.9,MULAI LELAH,Sedang (30–70 cm)
342.3,40.0,0.91,MULAI LELAH,Sedang (30–70 cm)
347.3,40.0,0.93,MULAI LELAH,Sedang (30–70 cm)
350.9,41.0,0.96,MULAI LELAH,Sedang (30–70 cm)
354.2,41.0,0.97,MULAI LELAH,Sedang (30–70 cm)
355.2,41.0,0.97,MULAI LELAH,Sedang (30–70 cm)
356.0,41.0,0.97,MULAI LELAH,Sedang (30–70 cm)
356.5,41.0,0.97,MULAI LELAH,Sedang (30–70 cm)
356.9,41.0,0.98,MULAI LELAH,Sedang (30–70 cm)
355.1,41.0,0.97,MULAI LELAH,Sedang (30–70 cm)
350.5,41.0,0.96,MULAI LELAH,Sedang (30–70 cm)
341.2,41.0,0.93,MULAI LELAH,Sedang (30–70 cm)
332.7,41.0,0.91,MULAI LELAH,Sedang (30–70 cm)
320.4,41.0,0.88,MULAI LELAH,Sedang (30–70 cm)
307.0,41.0,0.84,MULAI LELAH,Sedang (30–70 cm)
293.6,42.0,0.82,MULAI LELAH,Sedang (30–70 cm)
281.4,42.0,0.79,MULAI LELAH,Sedang (30–70 cm)
269.2,42.0,0.75,MULAI LELAH,Sedang (30–70 cm)
257.6,42.0,0.72,MULAI LELAH,Sedang (30–70 cm)
246.6,42.0,0.69,MULAI LELAH,Sedang (30–70 cm)
236.4,42.0,0.66,MULAI LELAH,Sedang (30–70 cm)
226.7,42.0,0.63,MULAI LELAH,Sedang (30–70 cm)
217.9,42.0,0.61,MULAI LELAH,Sedang (30–70 cm)
209.9,42.0,0.59,MULAI LELAH,Sedang (30–70 cm)
202.6,42.0,0.57,MULAI LELAH,Sedang (30–70 cm)
195.8,42.0,0.55,MULAI LELAH,Jauh (>70 cm)
189.4,42.0,0.53,MULAI LELAH,Jauh (>70 cm)
183.4,43.0,0.53,MULAI LELAH,Jauh (>70 cm)
177.9,43.0,0.51,MULAI LELAH,Jauh (>70 cm)
172.8,43.0,0.5,NYAMAN,Jauh (>70 cm)
167.9,43.0,0.48,NYAMAN,Jauh (>70 cm)
163.4,43.0,0.47,NYAMAN,Jauh (>70 cm)
159.3,43.0,0.46,NYAMAN,Jauh (>70 cm)
155.4,43.0,0.45,NYAMAN,Jauh (>70 cm)
151.9,43.0,0.44,NYAMAN,Jauh (>70 cm)
148.7,43.0,0.43,NYAMAN,Jauh (>70 cm)
145.6,43.0,0.42,NYAMAN,Jauh (>70 cm)
142.8,43.0,0.41,NYAMAN,Jauh (>70 cm)
140.4,43.0,0.4,NYAMAN,Jauh (>70 cm)
138.3,43.0,0.4,NYAMAN,Jauh (>70 cm)
136.3,44.0,0.4,NYAMAN,Jauh (>70 cm)
134.8,44.0,0.4,NYAMAN,Jauh (>70 cm)
133.6,44.0,0.39,NYAMAN,Jauh (>70 cm)
132.7,44.0,0.39,NYAMAN,Jauh (>70 cm)
132.5,44.0,0.39,NYAMAN,Jauh (>70 cm)
132.3,44.0,0.39,NYAMAN,Jauh (>70 cm)
132.8,44.0,0.39,NYAMAN,Jauh (>70 cm)
134.1,44.0,0.39,NYAMAN,Jauh (>70 cm)
135.2,44.0,0.4,NYAMAN,Jauh (>70 cm)
137.5,44.0,0.4,NYAMAN,Jauh (>70 cm)
141.2,44.0,0.41,NYAMAN,Jauh (>70 cm)
144.6,44.0,0.42,NYAMAN,Jauh (>70 cm)
149.5,44.0,0.44,NYAMAN,Jauh (>70 cm)
155.8,45.0,0.47,NYAMAN,Jauh (>70 cm)
161.5,45.0,0.48,NYAMAN,Jauh (>70 cm)
168.1,45.0,0.5,MULAI LELAH,Jauh (>70 cm)
174.9,45.0,0.52,MULAI LELAH,Jauh (>70 cm)
181.3,45.0,0.54,MULAI LELAH,Jauh (>70 cm)
188.8,45.0,0.57,MULAI LELAH,Jauh (>70 cm)
197.8,45.0,0.59,MULAI LELAH,Jauh (>70 cm)
206.1,45.0,0.62,MULAI LELAH,Sedang (30–70 cm)
215.0,45.0,0.64,MULAI LELAH,Sedang (30–70 cm)
222.7,45.0,0.67,MULAI LELAH,Sedang (30–70 cm)
231.9,45.0,0.7,MULAI LELAH,Sedang (30–70 cm)
240.3,45.0,0.72,MULAI LELAH,Sedang (30–70 cm)
252.0,46.0,0.77,MULAI LELAH,Sedang (30–70 cm)
265.4,46.0,0.81,MULAI LELAH,Sedang (30–70 cm)
278.1,46.0,0.85,MULAI LELAH,Sedang (30–70 cm)
289.8,46.0,0.89,MULAI LELAH,Sedang (30–70 cm)
300.3,46.0,0.92,MULAI LELAH,Sedang (30–70 cm)
311.3,46.0,0.95,MULAI LELAH,Sedang (30–70 cm)
322.2,46.0,0.99,MULAI LELAH,Sedang (30–70 cm)
332.3,46.0,1.02,LELAH,Sedang (30–70 cm)
343.1,46.0,1.05,LELAH,Sedang (30–70 cm)
353.9,46.0,1.09,LELAH,Sedang (30–70 cm)
364.0,46.0,1.12,LELAH,Sedang (30–70 cm)
374.2,46.0,1.15,LELAH,Sedang (30–70 cm)
383.2,47.0,1.2,LELAH,Sedang (30–70 cm)
391.2,47.0,1.23,LELAH,Sedang (30–70 cm)
398.6,47.0,1.25,LELAH,Sedang (30–70 cm)
405.9,47.0,1.27,LELAH,Sedang (30–70 cm)
412.8,47.0,1.29,LELAH,Sedang (30–70 cm)
419.2,47.0,1.31,LELAH,Sedang (30–70 cm)
425.4,47.0,1.33,LELAH,Sedang (30–70 cm)
430.8,47.0,1.35,LELAH,Sedang (30–70 cm)
435.8,47.0,1.37,LELAH,Sedang (30–70 cm)
440.8,47.0,1.38,LELAH,Sedang (30–70 cm)
445.0,47.0,1.39,LELAH,Sedang (30–70 cm)
447.0,47.0,1.4,LELAH,Sedang (30–70 cm)
448.9,47.0,1.41,LELAH,Sedang (30–70 cm)
449.8,48.0,1.44,LELAH,Sedang (30–70 cm)
450.1,48.0,1.44,LELAH,Sedang (30–70 cm)
450.4,48.0,1.44,LELAH,Sedang (30–70 cm)
450.1,48.0,1.44,LELAH,Sedang (30–70 cm)
450.0,48.0,1.44,LELAH,Sedang (30–70 cm)
449.9,48.0,1.44,LELAH,Sedang (30–70 cm)
449.4,48.0,1.44,LELAH,Sedang (30–70 cm)
448.5,48.0,1.44,LELAH,Sedang (30–70 cm)
448.3,48.0,1.43,LELAH,Sedang (30–70 cm)
448.1,48.0,1.43,LELAH,Sedang (30–70 cm)
448.4,48.0,1.43,LELAH,Sedang (30–70 cm)
447.6,48.0,1.43,LELAH,Sedang (30–70 cm)
447.0,48.0,1.43,LELAH,Sedang (30–70 cm)
445.8,49.0,1.46,LELAH,Sedang (30–70 cm)
444.7,49.0,1.45,LELAH,Sedang (30–70 cm)
443.6,49.0,1.45,LELAH,Sedang (30–70 cm)
442.6,49.0,1.45,LELAH,Sedang (30–70 cm)
442.1,49.0,1.44,LELAH,Sedang (30–70 cm)
442.4,49.0,1.45,LELAH,Sedang (30–70 cm)
443.9,49.0,1.45,LELAH,Sedang (30–70 cm)
447.8,49.0,1.46,LELAH,Sedang (30–70 cm)
453.5,49.0,1.48,LELAH,Sedang (30–70 cm)
458.7,49.0,1.5,LELAH,Sedang (30–70 cm)
466.4,49.0,1.52,LELAH,Sedang (30–70 cm)
475.3,49.0,1.55,LELAH,Sedang (30–70 cm)
483.5,49.0,1.58,LELAH,Sedang (30–70 cm)
492.1,50.0,1.64,LELAH,Sedang (30–70 cm)
502.7,50.0,1.68,LELAH,Dekat (<30 cm)
512.4,50.0,1.71,LELAH,Dekat (<30 cm)
522.9,50.0,1.74,LELAH,Dekat (<30 cm)
533.6,50.0,1.78,LELAH,Dekat (<30 cm)
543.4,50.0,1.81,LELAH,Dekat (<30 cm)
554.4,50.0,1.85,LELAH,Dekat (<30 cm)
567.3,50.0,1.89,LELAH,Dekat (<30 cm)
579.2,50.0,1.93,LELAH,Dekat (<30 cm)
593.3,50.0,1.98,LELAH,Dekat (<30 cm)
611.3,50.0,2.04,SANGAT LELAH,Dekat (<30 cm)
627.9,50.0,2.09,SANGAT LELAH,Dekat (<30 cm)
646.9,50.0,2.16,SANGAT LELAH,Dekat (<30 cm)
667.1,51.0,2.27,SANGAT LELAH,Dekat (<30 cm)
686.0,51.0,2.33,SANGAT LELAH,Dekat (<30 cm)
704.2,51.0,2.39,SANGAT LELAH,Dekat (<30 cm)
718.0,51.0,2.44,SANGAT LELAH,Dekat (<30 cm)
724.6,51.0,2.46,SANGAT LELAH,Dekat (<30 cm)
730.7,51.0,2.48,SANGAT LELAH,Dekat (<30 cm)
727.4,51.0,2.47,SANGAT LELAH,Dekat (<30 cm)
718.3,51.0,2.44,SANGAT LELAH,Dekat (<30 cm)
709.9,51.0,2.41,SANGAT LELAH,Dekat (<30 cm)
699.3,51.0,2.38,SANGAT LELAH,Dekat (<30 cm)
689.6,51.0,2.34,SANGAT LELAH,Dekat (<30 cm)
681.8,51.0,2.32,SANGAT LELAH,Dekat (<30 cm)
674.7,52.0,2.34,SANGAT LELAH,Dekat (<30 cm)
667.9,52.0,2.32,SANGAT LELAH,Dekat (<30 cm)
661.8,52.0,2.29,SANGAT LELAH,Dekat (<30 cm)
656.2,52.0,2.27,SANGAT LELAH,Dekat (<30 cm)
651.3,52.0,2.26,SANGAT LELAH,Dekat (<30 cm)
647.0,52.0,2.24,SANGAT LELAH,Dekat (<30 cm)
643.3,52.0,2.23,SANGAT LELAH,Dekat (<30 cm)
639.8,52.0,2.22,SANGAT LELAH,Dekat (<30 cm)
636.6,52.0,2.21,SANGAT LELAH,Dekat (<30 cm)
633.5,52.0,2.2,SANGAT LELAH,Dekat (<30 cm)
630.6,52.0,2.19,SANGAT LELAH,Dekat (<30 cm)
627.7,52.0,2.18,SANGAT LELAH,Dekat (<30 cm)
623.8,53.0,2.2,SANGAT LELAH,Dekat (<30 cm)
616.9,53.0,2.18,SANGAT LELAH,Dekat (<30 cm)
610.5,53.0,2.16,SANGAT LELAH,Dekat (<30 cm)
599.5,53.0,2.12,SANGAT LELAH,Dekat (<30 cm)
584.9,53.0,2.07,SANGAT LELAH,Dekat (<30 cm)
571.2,53.0,2.02,SANGAT LELAH,Dekat (<30 cm)
556.2,53.0,1.97,LELAH,Dekat (<30 cm)
540.6,53.0,1.91,LELAH,Dekat (<30 cm)
525.7,53.0,1.86,LELAH,Dekat (<30 cm)
511.2,53.0,1.81,LELAH,Dekat (<30 cm)
497.3,53.0,1.76,LELAH,Sedang (30–70 cm)
484.2,53.0,1.71,LELAH,Sedang (30–70 cm)
472.1,53.0,1.67,LELAH,Sedang (30–70 cm)
460.9,54.0,1.66,LELAH,Sedang (30–70 cm)
450.5,54.0,1.62,LELAH,Sedang (30–70 cm)
440.9,54.0,1.59,LELAH,Sedang (30–70 cm)
432.3,54.0,1.56,LELAH,Sedang (30–70 cm)
424.6,54.0,1.53,LELAH,Sedang (30–70 cm)
417.5,54.0,1.5,LELAH,Sedang (30–70 cm)
410.9,54.0,1.48,LELAH,Sedang (30–70 cm)
405.0,54.0,1.46,LELAH,Sedang (30–70 cm)
399.5,54.0,1.44,LELAH,Sedang (30–70 cm)
394.6,54.0,1.42,LELAH,Sedang (30–70 cm)
390.1,54.0,1.4,LELAH,Sedang (30–70 cm)
386.0,54.0,1.39,LELAH,Sedang (30–70 cm)
382.3,54.0,1.38,LELAH,Sedang (30–70 cm)
378.7,55.0,1.39,LELAH,Sedang (30–70 cm)
375.7,55.0,1.38,LELAH,Sedang (30–70 cm)
372.9,55.0,1.37,LELAH,Sedang (30–70 cm)
370.0,55.0,1.36,LELAH,Sedang (30–70 cm)
367.0,55.0,1.35,LELAH,Sedang (30–70 cm)
364.2,55.0,1.34,LELAH,Sedang (30–70 cm)
361.6,55.0,1.33,LELAH,Sedang (30–70 cm)
359.3,55.0,1.32,LELAH,Sedang (30–70 cm)
357.4,55.0,1.31,LELAH,Sedang (30–70 cm)
355.6,55.0,1.3,LELAH,Sedang (30–70 cm)
354.0,55.0,1.3,LELAH,Sedang (30–70 cm)
352.6,55.0,1.29,LELAH,Sedang (30–70 cm)
351.2,55.0,1.29,LELAH,Sedang (30–70 cm)
350.1,56.0,1.31,LELAH,Sedang (30–70 cm)
349.3,56.0,1.3,LELAH,Sedang (30–70 cm)
348.6,56.0,1.3,LELAH,Sedang (30–70 cm)
348.2,56.0,1.3,LELAH,Sedang (30–70 cm)
347.8,56.0,1.3,LELAH,Sedang (30–70 cm)
347.5,56.0,1.3,LELAH,Sedang (30–70 cm)
347.1,56.0,1.3,LELAH,Sedang (30–70 cm)
346.7,56.0,1.29,LELAH,Sedang (30–70 cm)
346.3,56.0,1.29,LELAH,Sedang (30–70 cm)
345.9,56.0,1.29,LELAH,Sedang (30–70 cm)
345.6,56.0,1.29,LELAH,Sedang (30–70 cm)
345.1,56.0,1.29,LELAH,Sedang (30–70 cm)
344.6,56.0,1.29,LELAH,Sedang (30–70 cm)
342.4,57.0,1.3,LELAH,Sedang (30–70 cm)
337.6,57.0,1.28,LELAH,Sedang (30–70 cm)
333.3,57.0,1.27,LELAH,Sedang (30–70 cm)
326.2,57.0,1.24,LELAH,Sedang (30–70 cm)
317.0,57.0,1.2,LELAH,Sedang (30–70 cm)
307.0,57.0,1.17,LELAH,Sedang (30–70 cm)
297.8,57.0,1.13,LELAH,Sedang (30–70 cm)
288.7,57.0,1.1,LELAH,Sedang (30–70 cm)
280.9,57.0,1.07,LELAH,Sedang (30–70 cm)
273.7,57.0,1.04,LELAH,Sedang (30–70 cm)
266.9,57.0,1.01,LELAH,Sedang (30–70 cm)
260.6,57.0,0.99,MULAI LELAH,Sedang (30–70 cm)
254.9,58.0,0.99,MULAI LELAH,Sedang (30–70 cm)
249.6,58.0,0.97,MULAI LELAH,Sedang (30–70 cm)
244.8,58.0,0.95,MULAI LELAH,Sedang (30–70 cm)
240.3,58.0,0.93,MULAI LELAH,Sedang (30–70 cm)
236.1,58.0,0.91,MULAI LELAH,Sedang (30–70 cm)
232.3,58.0,0.9,MULAI LELAH,Sedang (30–70 cm)
228.9,58.0,0.89,MULAI LELAH,Sedang (30–70 cm)
225.9,58.0,0.87,MULAI LELAH,Sedang (30–70 cm)
223.2,58.0,0.86,MULAI LELAH,Sedang (30–70 cm)
220.7,58.0,0.85,MULAI LELAH,Sedang (30–70 cm)
218.6,58.0,0.85,MULAI LELAH,Sedang (30–70 cm)
216.8,58.0,0.84,MULAI LELAH,Sedang (30–70 cm)
215.1,59.0,0.85,MULAI LELAH,Sedang (30–70 cm)
213.6,59.0,0.84,MULAI LELAH,Sedang (30–70 cm)
212.0,59.0,0.83,MULAI LELAH,Sedang (30–70 cm)
210.5,59.0,0.83,MULAI LELAH,Sedang (30–70 cm)
209.1,59.0,0.82,MULAI LELAH,Sedang (30–70 cm)
207.8,59.0,0.82,MULAI LELAH,Sedang (30–70 cm)
206.7,59.0,0.81,MULAI LELAH,Sedang (30–70 cm)
205.7,59.0,0.81,MULAI LELAH,Sedang (30–70 cm)
204.7,59.0,0.81,MULAI LELAH,Sedang (30–70 cm)
203.9,59.0,0.8,MULAI LELAH,Sedang (30–70 cm)
203.2,59.0,0.8,MULAI LELAH,Sedang (30–70 cm)
202.5,59.0,0.8,MULAI LELAH,Sedang (30–70 cm)
201.9,60.0,0.81,MULAI LELAH,Sedang (30–70 cm)
201.4,60.0,0.81,MULAI LELAH,Sedang (30–70 cm)
200.9,60.0,0.8,MULAI LELAH,Sedang (30–70 cm)
200.5,60.0,0.8,MULAI LELAH,Sedang (30–70 cm)
200.1,60.0,0.8,MULAI LELAH,Sedang (30–70 cm)
199.5,60.0,0.8,MULAI LELAH,Jauh (>70 cm)
198.6,60.0,0.79,MULAI LELAH,Jauh (>70 cm)
197.2,60.0,0.79,MULAI LELAH,Jauh (>70 cm)
195.9,60.0,0.78,MULAI LELAH,Jauh (>70 cm)
193.6,60.0,0.77,MULAI LELAH,Jauh (>70 cm)
190.7,60.0,0.76,MULAI LELAH,Jauh (>70 cm)
188.1,60.0,0.75,MULAI LELAH,Jauh (>70 cm)
184.9,61.0,0.75,MULAI LELAH,Jauh (>70 cm)
181.3,61.0,0.74,MULAI LELAH,Jauh (>70 cm)
178.0,61.0,0.72,MULAI LELAH,Jauh (>70 cm)
174.5,61.0,0.71,MULAI LELAH,Jauh (>70 cm)
170.9,61.0,0.69,MULAI LELAH,Jauh (>70 cm)
167.5,61.0,0.68,MULAI LELAH,Jauh (>70 cm)
164.2,61.0,0.67,MULAI LELAH,Jauh (>70 cm)
160.7,61.0,0.65,MULAI LELAH,Jauh (>70 cm)
157.3,61.0,0.64,MULAI LELAH,Jauh (>70 cm)
154.2,61.0,0.63,MULAI LELAH,Jauh (>70 cm)
151.1,61.0,0.61,MULAI LELAH,Jauh (>70 cm)
148.2,61.0,0.6,MULAI LELAH,Jauh (>70 cm)
145.5,61.0,0.59,MULAI LELAH,Jauh (>70 cm)
142.9,62.0,0.59,MULAI LELAH,Jauh (>70 cm)
140.5,62.0,0.58,MULAI LELAH,Jauh (>70 cm)
138.2,62.0,0.57,MULAI LELAH,Jauh (>70 cm)
136.1,62.0,0.56,MULAI LELAH,Jauh (>70 cm)
134.1,62.0,0.55,MULAI LELAH,Jauh (>70 cm)
132.2,62.0,0.55,MULAI LELAH,Jauh (>70 cm)
130.4,62.0,0.54,MULAI LELAH,Jauh (>70 cm)
128.6,62.0,0.53,MULAI LELAH,Jauh (>70 cm)
126.7,62.0,0.52,MULAI LELAH,Jauh (>70 cm)
125.1,62.0,0.52,MULAI LELAH,Jauh (>70 cm)
123.3,62.0,0.51,MULAI LELAH,Jauh (>70 cm)
121.5,62.0,0.5,MULAI LELAH,Jauh (>70 cm)
119.9,62.0,0.5,NYAMAN,Jauh (>70 cm)
118.1,63.0,0.5,NYAMAN,Jauh (>70 cm)
116.6,63.0,0.49,NYAMAN,Jauh (>70 cm)
115.1,63.0,0.48,NYAMAN,Jauh (>70 cm)
113.8,63.0,0.48,NYAMAN,Jauh (>70 cm)
112.5,63.0,0.47,NYAMAN,Jauh (>70 cm)
111.4,63.0,0.47,NYAMAN,Jauh (>70 cm)
110.4,63.0,0.46,NYAMAN,Jauh (>70 cm)
109.5,63.0,0.46,NYAMAN,Jauh (>70 cm)
108.7,63.0,0.46,NYAMAN,Jauh (>70 cm)
107.9,63.0,0.45,NYAMAN,Jauh (>70 cm)
107.2,63.0,0.45,NYAMAN,Jauh (>70 cm)
106.6,63.0,0.45,NYAMAN,Jauh (>70 cm)
106.1,63.0,0.45,NYAMAN,Jauh (>70 cm)
105.6,64.0,0.45,NYAMAN,Jauh (>70 cm)
105.2,64.0,0.45,NYAMAN,Jauh (>70 cm)
104.9,64.0,0.45,NYAMAN,Jauh (>70 cm)
104.6,64.0,0.45,NYAMAN,Jauh (>70 cm)
104.7,64.0,0.45,NYAMAN,Jauh (>70 cm)
104.9,64.0,0.45,NYAMAN,Jauh (>70 cm)
105.1,64.0,0.45,NYAMAN,Jauh (>70 cm)
105.6,64.0,0.45,NYAMAN,Jauh (>70 cm)
106.7,64.0,0.46,NYAMAN,Jauh (>70 cm)
107.6,64.0,0.46,NYAMAN,Jauh (>70 cm)
109.0,64.0,0.47,NYAMAN,Jauh (>70 cm)
110.8,64.0,0.47,NYAMAN,Jauh (>70 cm)
112.4,64.0,0.48,NYAMAN,Jauh (>70 cm)
114.3,65.0,0.5,NYAMAN,Jauh (>70 cm)
116.5,65.0,0.5,MULAI LELAH,Jauh (>70 cm)
118.5,65.0,0.51,MULAI LELAH,Jauh (>70 cm)
120.9,65.0,0.52,MULAI LELAH,Jauh (>70 cm)
123.8,65.0,0.54,MULAI LELAH,Jauh (>70 cm)
126.4,65.0,0.55,MULAI LELAH,Jauh (>70 cm)
129.1,65.0,0.56,MULAI LELAH,Jauh (>70 cm)
131.6,65.0,0.57,MULAI LELAH,Jauh (>70 cm)
133.9,65.0,0.58,MULAI LELAH,Jauh (>70 cm)
135.8,65.0,0.59,MULAI LELAH,Jauh (>70 cm)
137.5,65.0,0.6,MULAI LELAH,Jauh (>70 cm)
139.1,65.0,0.6,MULAI LELAH,Jauh (>70 cm)
140.5,65.0,0.61,MULAI LELAH,Jauh (>70 cm)
141.8,66.0,0.62,MULAI LELAH,Jauh (>70 cm)
143.0,66.0,0.63,MULAI LELAH,Jauh (>70 cm)
144.2,66.0,0.63,MULAI LELAH,Jauh (>70 cm)
145.3,66.0,0.64,MULAI LELAH,Jauh (>70 cm)
146.2,66.0,0.64,MULAI LELAH,Jauh (>70 cm)
147.1,66.0,0.65,MULAI LELAH,Jauh (>70 cm)
147.9,66.0,0.65,MULAI LELAH,Jauh (>70 cm)
148.6,66.0,0.65,MULAI LELAH,Jauh (>70 cm)
149.2,66.0,0.66,MULAI LELAH,Jauh (>70 cm)
149.8,66.0,0.66,MULAI LELAH,Jauh (>70 cm)
150.4,66.0,0.66,MULAI LELAH,Jauh (>70 cm)
150.9,66.0,0.66,MULAI LELAH,Jauh (>70 cm)
151.4,66.0,0.67,MULAI LELAH,Jauh (>70 cm)
151.8,67.0,0.68,MULAI LELAH,Jauh (>70 cm)
152.3,67.0,0.68,MULAI LELAH,Jauh (>70 cm)
152.8,67.0,0.68,MULAI LELAH,Jauh (>70 cm)
153.2,67.0,0.68,MULAI LELAH,Jauh (>70 cm)
153.6,67.0,0.69,MULAI LELAH,Jauh (>70 cm)
153.9,67.0,0.69,MULAI LELAH,Jauh (>70 cm)
154.4,67.0,0.69,MULAI LELAH,Jauh (>70 cm)
155.5,67.0,0.69,MULAI LELAH,Jauh (>70 cm)
156.8,67.0,0.7,MULAI LELAH,Jauh (>70 cm)
158.5,67.0,0.71,MULAI LELAH,Jauh (>70 cm)
161.1,67.0,0.72,MULAI LELAH,Jauh (>70 cm)
164.7,67.0,0.74,MULAI LELAH,Jauh (>70 cm)
168.0,67.0,0.75,MULAI LELAH,Jauh (>70 cm)
172.4,68.0,0.78,MULAI LELAH,Jauh (>70 cm)
177.4,68.0,0.8,MULAI LELAH,Jauh (>70 cm)
182.0,68.0,0.83,MULAI LELAH,Jauh (>70 cm)
186.6,68.0,0.85,MULAI LELAH,Jauh (>70 cm)
191.1,68.0,0.87,MULAI LELAH,Jauh (>70 cm)
195.3,68.0,0.89,MULAI LELAH,Jauh (>70 cm)
199.6,68.0,0.9,MULAI LELAH,Jauh (>70 cm)
203.9,68.0,0.92,MULAI LELAH,Sedang (30–70 cm)
208.1,68.0,0.94,MULAI LELAH,Sedang (30–70 cm)
